customer_id,Recency,Frequency,Monetary_CLV,Avg_Order_Value,Total_Quantity,Avg_Quantity,Customer_Lifespan,Discount_Usage_Rate,R_Score,F_Score,M_Score,RFM_Total_Score,RFM_Code,RFM_Level,ML_Cluster
CUST02914,540,1,1236.949951171875,1236.949951171875,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01554,343,2,1238.1300354003906,619.0650177001953,18,9.0,8,1.0,4,5,3,12,453,Medium Value,1
CUST01628,515,1,1238.219970703125,1238.219970703125,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST02006,230,1,1240.199951171875,1240.199951171875,15,15.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST01856,485,1,1242.5999755859375,1242.5999755859375,12,12.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02893,561,1,1244.1600341796875,1244.1600341796875,8,8.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02952,430,1,1244.4000244140625,1244.4000244140625,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01352,112,1,1245.4200439453125,1245.4200439453125,11,11.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01187,501,1,1245.6500244140625,1245.6500244140625,7,7.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00755,787,1,1246.22998046875,1246.22998046875,9,9.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00249,324,1,1246.239990234375,1246.239990234375,8,8.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00828,345,2,1248.6799774169922,624.3399887084961,10,5.0,251,1.0,4,5,3,12,453,Medium Value,0
CUST00825,81,2,1250.989990234375,625.4949951171875,5,2.5,147,1.0,5,5,3,13,553,High Value,0
CUST02859,461,2,1252.0400390625,626.02001953125,14,7.0,107,1.0,3,5,3,11,353,Medium Value,0
CUST01477,190,1,1253.6099853515625,1253.6099853515625,9,9.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST02711,654,1,1256.5,1256.5,14,14.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02339,506,2,1257.619987487793,628.8099937438965,10,5.0,144,1.0,3,5,3,11,353,Medium Value,0
CUST01430,263,1,1258.1099853515625,1258.1099853515625,7,7.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST00786,171,1,1258.4599609375,1258.4599609375,7,7.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST02700,60,1,1258.8499755859375,1258.8499755859375,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02740,1050,1,1262.3800048828125,1262.3800048828125,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00818,329,1,1262.72998046875,1262.72998046875,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST02634,111,2,1264.0100326538086,632.0050163269043,9,4.5,477,1.0,5,5,3,13,553,High Value,2
CUST00523,62,1,1264.8599853515625,1264.8599853515625,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01591,674,2,1267.510025024414,633.755012512207,10,5.0,46,1.0,2,5,3,10,253,Medium Value,0
CUST02442,326,1,1267.5999755859375,1267.5999755859375,10,10.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST02458,799,2,1268.5700073242188,634.2850036621094,12,6.0,160,1.0,2,5,3,10,253,Medium Value,0
CUST00958,906,1,1270.8800048828125,1270.8800048828125,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01944,764,1,1273.68994140625,1273.68994140625,11,11.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00784,804,1,1274.219970703125,1274.219970703125,9,9.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01340,1087,1,1274.56005859375,1274.56005859375,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02003,58,1,1278.75,1278.75,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02593,520,1,1279.5999755859375,1279.5999755859375,8,8.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00657,917,1,1282.0999755859375,1282.0999755859375,10,10.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01429,759,1,1282.6800537109375,1282.6800537109375,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST03215,154,1,1282.9599609375,1282.9599609375,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02308,67,1,1283.6600341796875,1283.6600341796875,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00152,774,1,1284.6400146484375,1284.6400146484375,14,14.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00119,325,1,1286.8499755859375,1286.8499755859375,15,15.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01321,465,1,1289.0,1289.0,10,10.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01388,870,1,1292.8299560546875,1292.8299560546875,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01081,790,1,1293.239990234375,1293.239990234375,12,12.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00955,76,1,1296.5,1296.5,10,10.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST03002,873,1,1297.6800537109375,1297.6800537109375,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00593,308,1,1298.77001953125,1298.77001953125,11,11.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST00914,726,1,1301.300048828125,1301.300048828125,14,14.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02579,482,1,1303.949951171875,1303.949951171875,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01255,548,1,1304.199951171875,1304.199951171875,10,10.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00109,114,1,1305.43994140625,1305.43994140625,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01706,327,1,1307.300048828125,1307.300048828125,10,10.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST00566,611,1,1309.5999755859375,1309.5999755859375,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01022,91,1,1314.300048828125,1314.300048828125,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03246,833,1,1315.4000244140625,1315.4000244140625,10,10.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00543,953,1,1315.5999755859375,1315.5999755859375,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00102,44,1,1316.6400146484375,1316.6400146484375,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03163,679,1,1318.1400146484375,1318.1400146484375,9,9.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02477,7,2,1318.3200073242188,659.1600036621094,11,5.5,652,1.0,5,5,3,13,553,High Value,2
CUST01040,42,2,1320.9000244140625,660.4500122070312,12,6.0,102,1.0,5,5,3,13,553,High Value,2
CUST00115,0,2,1322.9300231933594,661.4650115966797,5,2.5,977,1.0,5,5,3,13,553,High Value,2
CUST00495,45,1,1323.530029296875,1323.530029296875,13,13.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01847,859,1,1327.3699951171875,1327.3699951171875,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00089,772,1,1327.3699951171875,1327.3699951171875,11,11.0,0,1.0,2,2,3,7,223,Low Value,1
CUST03204,533,1,1331.0999755859375,1331.0999755859375,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST03080,665,1,1331.5,1331.5,10,10.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02498,504,2,1332.5800170898438,666.2900085449219,11,5.5,446,1.0,3,5,3,11,353,Medium Value,2
CUST01661,841,1,1332.6600341796875,1332.6600341796875,6,6.0,0,1.0,2,1,3,6,213,Low Value,0
CUST01997,592,1,1334.699951171875,1334.699951171875,6,6.0,0,1.0,3,2,3,8,323,Low Value,0
CUST01685,889,1,1335.25,1335.25,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02919,349,1,1335.75,1335.75,5,5.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00326,483,2,1339.199951171875,669.5999755859375,16,8.0,433,1.0,3,5,3,11,353,Medium Value,2
CUST03192,818,1,1344.780029296875,1344.780029296875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00135,279,1,1345.1199951171875,1345.1199951171875,14,14.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST01794,373,2,1345.4700012207031,672.7350006103516,21,10.5,314,1.0,4,5,3,12,453,Medium Value,2
CUST02331,564,1,1346.6600341796875,1346.6600341796875,7,7.0,0,1.0,3,2,3,8,323,Low Value,0
CUST02917,623,1,1346.699951171875,1346.699951171875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02151,691,2,1348.1200256347656,674.0600128173828,12,6.0,58,1.0,2,5,3,10,253,Medium Value,0
CUST03010,619,1,1348.8800048828125,1348.8800048828125,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02391,706,1,1350.1199951171875,1350.1199951171875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00199,480,1,1350.800048828125,1350.800048828125,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST03071,233,1,1351.0999755859375,1351.0999755859375,10,10.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST00394,283,1,1351.8599853515625,1351.8599853515625,6,6.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST01689,1017,1,1353.239990234375,1353.239990234375,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00891,149,1,1362.47998046875,1362.47998046875,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01553,859,1,1364.3299560546875,1364.3299560546875,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST03140,142,1,1364.6400146484375,1364.6400146484375,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00371,948,1,1365.0,1365.0,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00745,933,1,1368.0,1368.0,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01858,463,1,1368.8499755859375,1368.8499755859375,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01113,438,1,1369.1300048828125,1369.1300048828125,7,7.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00244,17,1,1371.5999755859375,1371.5999755859375,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02819,859,1,1371.6300048828125,1371.6300048828125,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02281,120,1,1373.4000244140625,1373.4000244140625,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01382,783,1,1373.6800537109375,1373.6800537109375,14,14.0,0,1.0,2,2,3,7,223,Low Value,1
CUST03026,103,2,1374.1900634765625,687.0950317382812,17,8.5,949,1.0,5,5,3,13,553,High Value,2
CUST00146,51,1,1377.9599609375,1377.9599609375,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03259,790,1,1379.280029296875,1379.280029296875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01880,329,1,1381.5,1381.5,10,10.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST03022,472,1,1382.2900390625,1382.2900390625,13,13.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01532,410,1,1385.4000244140625,1385.4000244140625,15,15.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01208,841,1,1387.199951171875,1387.199951171875,10,10.0,0,1.0,2,1,3,6,213,Low Value,1
CUST00404,186,2,1389.5500183105469,694.7750091552734,20,10.0,81,1.0,4,5,3,12,453,Medium Value,1
CUST02478,420,1,1392.9000244140625,1392.9000244140625,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00551,600,1,1395.449951171875,1395.449951171875,7,7.0,0,1.0,3,2,3,8,323,Low Value,0
CUST02841,478,1,1399.449951171875,1399.449951171875,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01253,958,2,1400.9700622558594,700.4850311279297,13,6.5,115,1.0,1,5,3,9,153,Medium Value,0
CUST00707,550,3,1401.4000091552734,467.1333363850911,18,6.0,253,1.0,3,5,3,11,353,Medium Value,2
CUST01262,173,1,1401.449951171875,1401.449951171875,5,5.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST00839,245,2,1402.9100036621094,701.4550018310547,17,8.5,485,1.0,4,5,3,12,453,Medium Value,2
CUST01271,1045,1,1403.050048828125,1403.050048828125,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST03165,173,1,1403.199951171875,1403.199951171875,10,10.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST00247,852,1,1408.43994140625,1408.43994140625,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01051,1058,1,1414.239990234375,1414.239990234375,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00909,852,1,1414.4200439453125,1414.4200439453125,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00276,671,2,1414.9099884033203,707.4549942016602,9,4.5,84,1.0,2,5,3,10,253,Medium Value,0
CUST02708,1030,1,1417.010009765625,1417.010009765625,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01243,361,1,1418.27001953125,1418.27001953125,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00174,44,2,1421.429946899414,710.714973449707,11,5.5,682,1.0,5,5,3,13,553,High Value,2
CUST01675,901,1,1421.9000244140625,1421.9000244140625,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00410,732,1,1423.3499755859375,1423.3499755859375,5,5.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01076,738,1,1424.8499755859375,1424.8499755859375,15,15.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01861,554,1,1425.52001953125,1425.52001953125,8,8.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02582,618,1,1426.5,1426.5,9,9.0,0,1.0,2,2,3,7,223,Low Value,1
CUST03115,882,1,1430.699951171875,1430.699951171875,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01534,302,1,1435.800048828125,1435.800048828125,12,12.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST00037,598,1,1437.93994140625,1437.93994140625,14,14.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02103,724,1,1438.3199462890625,1438.3199462890625,12,12.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01029,876,1,1438.5799560546875,1438.5799560546875,11,11.0,0,1.0,1,2,3,6,123,Low Value,1
CUST01730,757,2,1440.1400146484375,720.0700073242188,16,8.0,86,1.0,2,5,3,10,253,Medium Value,1
CUST00965,1013,1,1444.6800537109375,1444.6800537109375,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST03269,1070,1,1447.81005859375,1447.81005859375,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02615,104,1,1448.300048828125,1448.300048828125,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00425,963,1,1450.4000244140625,1450.4000244140625,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00312,193,2,1454.0700073242188,727.0350036621094,16,8.0,425,1.0,4,5,3,12,453,Medium Value,2
CUST02098,94,2,1454.2699890136719,727.1349945068359,7,3.5,851,1.0,5,5,3,13,553,High Value,2
CUST02934,380,2,1454.950023651123,727.4750118255615,16,8.0,544,1.0,3,5,3,11,353,Medium Value,2
CUST02648,876,1,1457.6800537109375,1457.6800537109375,8,8.0,0,1.0,1,2,3,6,123,Low Value,1
CUST01424,1020,1,1459.3800048828125,1459.3800048828125,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01586,365,1,1460.68994140625,1460.68994140625,11,11.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01606,525,1,1460.800048828125,1460.800048828125,8,8.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01065,929,1,1460.93994140625,1460.93994140625,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01883,362,1,1461.5,1461.5,10,10.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST02488,662,1,1462.02001953125,1462.02001953125,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00067,38,1,1472.550048828125,1472.550048828125,15,15.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST02077,132,1,1474.97998046875,1474.97998046875,13,13.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST02081,84,2,1479.1199798583984,739.5599899291992,15,7.5,976,1.0,5,5,3,13,553,High Value,2
CUST02411,143,1,1482.9000244140625,1482.9000244140625,15,15.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST00491,723,2,1483.8600463867188,741.9300231933594,14,7.0,368,1.0,2,5,3,10,253,Medium Value,0
CUST00944,171,1,1484.0,1484.0,8,8.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST02485,873,1,1484.010009765625,1484.010009765625,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02587,45,1,1487.52001953125,1487.52001953125,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03241,486,1,1488.6600341796875,1488.6600341796875,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00231,395,1,1492.5,1492.5,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST02503,432,1,1497.3599853515625,1497.3599853515625,12,12.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00623,902,1,1497.510009765625,1497.510009765625,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00797,436,1,1497.5999755859375,1497.5999755859375,9,9.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST03188,1079,1,1499.300048828125,1499.300048828125,10,10.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02307,574,1,1502.9100341796875,1502.9100341796875,9,9.0,0,1.0,3,2,3,8,323,Low Value,1
CUST01521,865,1,1511.8399658203125,1511.8399658203125,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02822,630,1,1512.47998046875,1512.47998046875,12,12.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01492,218,1,1517.0999755859375,1517.0999755859375,15,15.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST01805,756,1,1517.8399658203125,1517.8399658203125,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00858,934,1,1520.3299560546875,1520.3299560546875,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02256,38,2,1522.2899780273438,761.1449890136719,10,5.0,815,1.0,5,5,3,13,553,High Value,2
CUST02128,1073,1,1523.6199951171875,1523.6199951171875,14,14.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00837,535,1,1530.8699951171875,1530.8699951171875,11,11.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02374,990,1,1531.800048828125,1531.800048828125,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01395,1084,1,1532.0999755859375,1532.0999755859375,15,15.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00170,1069,1,1536.3900146484375,1536.3900146484375,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02505,34,1,1538.7900390625,1538.7900390625,11,11.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST02953,78,2,1545.8500518798828,772.9250259399414,19,9.5,775,1.0,5,5,3,13,553,High Value,2
CUST00145,115,1,1548.9000244140625,1548.9000244140625,10,10.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01757,579,1,1549.949951171875,1549.949951171875,15,15.0,0,1.0,3,2,3,8,323,Low Value,1
CUST00207,1031,1,1551.760009765625,1551.760009765625,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01385,1091,1,1554.0,1554.0,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01909,488,1,1554.3499755859375,1554.3499755859375,7,7.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00559,16,1,1554.9599609375,1554.9599609375,12,12.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST02955,353,1,1556.550048828125,1556.550048828125,15,15.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01044,708,1,1561.3599853515625,1561.3599853515625,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02542,300,1,1564.800048828125,1564.800048828125,15,15.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01392,902,1,1565.8299560546875,1565.8299560546875,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST03137,142,1,1566.1199951171875,1566.1199951171875,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02193,294,1,1568.199951171875,1568.199951171875,10,10.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01641,163,2,1568.8200073242188,784.4100036621094,10,5.0,563,1.0,5,5,3,13,553,High Value,2
CUST01937,1039,1,1569.0,1569.0,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02394,338,1,1569.47998046875,1569.47998046875,11,11.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST01912,742,3,1576.4499816894531,525.4833272298177,25,8.333333333333334,327,1.0,2,5,4,11,254,Medium Value,2
CUST03111,870,1,1578.5699462890625,1578.5699462890625,7,7.0,0,1.0,1,1,4,6,114,Low Value,0
CUST00590,1072,1,1580.0400390625,1580.0400390625,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00012,80,1,1581.030029296875,1581.030029296875,9,9.0,0,1.0,5,4,4,13,544,High Value,1
CUST01950,512,1,1581.239990234375,1581.239990234375,12,12.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01704,380,1,1581.5999755859375,1581.5999755859375,8,8.0,0,1.0,3,3,4,10,334,Medium Value,0
CUST01904,277,1,1583.9100341796875,1583.9100341796875,9,9.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST02856,297,1,1587.739990234375,1587.739990234375,14,14.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST02784,460,1,1589.8399658203125,1589.8399658203125,14,14.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST01901,347,2,1590.5,795.25,13,6.5,568,1.0,4,5,4,13,454,High Value,2
CUST01009,127,2,1595.5699462890625,797.7849731445312,19,9.5,336,1.0,5,5,4,14,554,High Value,2
CUST02211,694,1,1599.1199951171875,1599.1199951171875,6,6.0,0,1.0,2,2,4,8,224,Low Value,0
CUST01893,285,1,1602.02001953125,1602.02001953125,7,7.0,0,1.0,4,4,4,12,444,Medium Value,0
CUST00017,382,1,1602.719970703125,1602.719970703125,6,6.0,0,1.0,3,3,4,10,334,Medium Value,0
CUST02872,340,1,1604.3399658203125,1604.3399658203125,9,9.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST00453,1077,1,1607.6400146484375,1607.6400146484375,12,12.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02939,67,2,1612.5999755859375,806.2999877929688,10,5.0,494,1.0,5,5,4,14,554,High Value,2
CUST02071,570,2,1612.7200317382812,806.3600158691406,20,10.0,65,1.0,3,5,4,12,354,Medium Value,1
CUST00073,940,1,1613.6099853515625,1613.6099853515625,9,9.0,0,1.0,1,1,4,6,114,Low Value,1
CUST02252,66,1,1614.25,1614.25,11,11.0,0,1.0,5,4,4,13,544,High Value,1
CUST02523,1087,1,1617.1500244140625,1617.1500244140625,15,15.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00293,552,1,1617.43994140625,1617.43994140625,8,8.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST00160,489,2,1617.6499633789062,808.8249816894531,25,12.5,552,1.0,3,5,4,12,354,Medium Value,2
CUST01905,818,1,1618.9200439453125,1618.9200439453125,12,12.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01547,133,1,1619.4100341796875,1619.4100341796875,13,13.0,0,1.0,5,4,4,13,544,High Value,1
CUST01400,590,1,1620.1500244140625,1620.1500244140625,7,7.0,0,1.0,3,2,4,9,324,Medium Value,0
CUST00448,191,2,1624.0800170898438,812.0400085449219,16,8.0,789,1.0,4,5,4,13,454,High Value,2
CUST02530,779,3,1624.239990234375,541.413330078125,14,4.666666666666667,245,1.0,2,5,4,11,254,Medium Value,0
CUST01687,725,1,1630.0,1630.0,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST03264,515,1,1630.6500244140625,1630.6500244140625,7,7.0,0,1.0,3,3,4,10,334,Medium Value,0
CUST01516,947,1,1636.4599609375,1636.4599609375,7,7.0,0,1.0,1,1,4,6,114,Low Value,0
CUST02682,72,2,1637.5400390625,818.77001953125,14,7.0,1012,1.0,5,5,4,14,554,High Value,2
CUST02538,366,1,1639.3299560546875,1639.3299560546875,11,11.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST02029,937,1,1640.1600341796875,1640.1600341796875,6,6.0,0,1.0,1,1,4,6,114,Low Value,0
CUST00015,344,1,1640.4000244140625,1640.4000244140625,6,6.0,0,1.0,4,3,4,11,434,Medium Value,0
CUST02295,83,1,1641.449951171875,1641.449951171875,15,15.0,0,1.0,5,4,4,13,544,High Value,1
CUST01836,45,2,1642.0499877929688,821.0249938964844,27,13.5,841,1.0,5,5,4,14,554,High Value,2
CUST01845,275,1,1642.2900390625,1642.2900390625,13,13.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST01821,721,1,1642.8599853515625,1642.8599853515625,6,6.0,0,1.0,2,2,4,8,224,Low Value,0
CUST00950,794,1,1643.8800048828125,1643.8800048828125,6,6.0,0,1.0,2,2,4,8,224,Low Value,0
CUST01458,646,2,1644.4100036621094,822.2050018310547,13,6.5,417,1.0,2,5,4,11,254,Medium Value,2
CUST01762,548,1,1646.0999755859375,1646.0999755859375,9,9.0,0,1.0,3,3,4,10,334,Medium Value,1
CUST02426,955,1,1646.469970703125,1646.469970703125,7,7.0,0,1.0,1,1,4,6,114,Low Value,0
CUST00583,954,1,1650.06005859375,1650.06005859375,6,6.0,0,1.0,1,1,4,6,114,Low Value,0
CUST01530,784,1,1653.9200439453125,1653.9200439453125,8,8.0,0,1.0,2,2,4,8,224,Low Value,1
CUST01342,1010,1,1654.8399658203125,1654.8399658203125,11,11.0,0,1.0,1,1,4,6,114,Low Value,1
CUST01046,154,1,1660.8199462890625,1660.8199462890625,7,7.0,0,1.0,5,4,4,13,544,High Value,0
CUST00532,904,1,1661.489990234375,1661.489990234375,9,9.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00497,843,1,1664.6400146484375,1664.6400146484375,6,6.0,0,1.0,2,1,4,7,214,Low Value,0
CUST02885,223,1,1665.5999755859375,1665.5999755859375,6,6.0,0,1.0,4,4,4,12,444,Medium Value,0
CUST00036,137,2,1666.0299682617188,833.0149841308594,19,9.5,624,1.0,5,5,4,14,554,High Value,2
CUST00647,361,1,1667.1199951171875,1667.1199951171875,13,13.0,0,1.0,4,3,4,11,434,Medium Value,1
CUST01174,23,3,1669.0299835205078,556.3433278401693,24,8.0,942,1.0,5,5,4,14,554,High Value,2
CUST01958,256,1,1670.02001953125,1670.02001953125,11,11.0,0,1.0,4,4,4,12,444,Medium Value,1
CUST00205,76,2,1670.1900329589844,835.0950164794922,27,13.5,459,1.0,5,5,4,14,554,High Value,2
CUST02770,214,3,1672.6500091552734,557.5500030517578,27,9.0,654,1.0,4,5,4,13,454,High Value,2
CUST00634,454,1,1679.0999755859375,1679.0999755859375,6,6.0,0,1.0,3,3,4,10,334,Medium Value,0
CUST02445,576,1,1684.06005859375,1684.06005859375,14,14.0,0,1.0,3,2,4,9,324,Medium Value,1
CUST02586,120,1,1686.800048828125,1686.800048828125,10,10.0,0,1.0,5,4,4,13,544,High Value,1
CUST02350,897,1,1688.9599609375,1688.9599609375,14,14.0,0,1.0,1,1,4,6,114,Low Value,1
CUST00852,266,2,1689.0000610351562,844.5000305175781,14,7.0,248,1.0,4,5,4,13,454,High Value,2
CUST00986,459,1,1691.280029296875,1691.280029296875,8,8.0,0,1.0,3,3,4,10,334,Medium Value,0
CUST01782,809,1,1691.469970703125,1691.469970703125,11,11.0,0,1.0,2,2,4,8,224,Low Value,1
